time,fridge,washing_machine,kettle,rice_cooker
2013-02-18 09:32:52,11.94,3.26,1.29,1.46
2013-02-18 09:32:58,11.78,3.11,0.4,1.23
2013-02-18 09:32:59,11.32,3.14,0.43,1.52
2013-02-18 09:33:04,11.1,3.16,0.42,1.2
2013-02-18 09:33:05,11.12,3.62,0.38,1.75
2013-02-18 09:33:11,11.74,3.64,1.06,2.27
2013-02-18 09:33:17,11.74,3.22,0.69,1.01
2013-02-18 09:33:23,11.38,3.26,0.39,1.11
2013-02-18 09:33:24,11.76,3.3,0.83,1.15
2013-02-18 09:33:29,11.07,3.82,0.11,1.12
2013-02-18 09:33:30,11.44,3.29,0.26,1.33
2013-02-18 09:33:35,12.03,3.11,0.43,1.34
2013-02-18 09:33:36,11.35,3.87,0.07,1.02
2013-02-18 09:33:42,11.05,3.45,0.86,1.06
2013-02-18 09:33:48,11.14,3.1,0.09,1.88
2013-02-18 09:33:54,11.98,3.26,0.42,1.3900000000000001
2013-02-18 09:33:55,11.16,3.6,0.15,1.34
2013-02-18 09:34:00,11.44,3.13,0.24,1.78
2013-02-18 09:34:01,11.27,3.89,0.36,1.47
2013-02-18 09:34:07,11.31,3.24,0.17,1.05
2013-02-18 09:34:13,11.19,3.34,0.79,1.15
2013-02-18 09:34:19,11.33,3.26,0.55,1.35
2013-02-18 09:34:25,11.63,3.12,0.83,1.07
2013-02-18 09:34:26,11.25,3.57,0.05,1.76
2013-02-18 09:34:31,11.15,4.08,0.02,1.72
2013-02-18 09:34:32,11.08,3.14,0.47,1.5899999999999999
2013-02-18 09:34:38,11.73,3.83,0.44,1.6600000000000001
2013-02-18 09:34:44,11.49,3.38,0.42,1.35
2013-02-18 09:34:50,11.65,3.26,0.25,1.23
2013-02-18 09:34:56,11.59,3.31,0.06,1.04
2013-02-18 09:34:57,11.29,3.9,0.46,1.32
2013-02-18 09:35:02,11.03,3.29,0.07,1.25
2013-02-18 09:35:03,11.23,3.35,0.36,1.74
2013-02-18 09:35:08,11.51,3.41,0.89,1.12
2013-02-18 09:35:09,11.09,3.13,0.13,1.32
2013-02-18 09:35:15,11.03,3.2,0.36,1.77
2013-02-18 09:35:21,11.39,3.17,0.12,1.79
2013-02-18 09:35:27,11.19,3.15,0.24,1.1400000000000001
2013-02-18 09:35:28,11.78,3.17,0.64,1.17
2013-02-18 09:35:33,11.39,3.31,0.23,1.79
2013-02-18 09:35:34,11.33,3.04,0.16,1.12
2013-02-18 09:35:39,11.72,4.0,0.3,1.15
2013-02-18 09:35:40,11.69,3.27,0.39,1.79
2013-02-18 09:35:46,11.17,3.43,0.07,1.28
2013-02-18 09:35:52,11.57,3.03,0.04,1.44
2013-02-18 09:35:58,11.58,3.25,0.02,1.5899999999999999
2013-02-18 09:36:04,11.09,3.57,1.05,1.4
2013-02-18 09:36:05,11.37,3.13,0.35,1.58
2013-02-18 09:36:10,11.48,3.27,0.38,1.83
2013-02-18 09:36:11,11.59,3.03,0.07,1.16
2013-02-18 09:36:16,11.58,3.62,0.73,1.23
2013-02-18 09:36:17,11.6,3.56,0.15,1.6099999999999999
2013-02-18 09:36:23,11.11,3.24,0.54,2.0
2013-02-18 09:36:29,11.31,3.18,0.08,1.3900000000000001
2013-02-18 09:36:35,11.15,3.32,0.14,1.55
2013-02-18 09:36:41,11.34,3.15,0.31,1.8
2013-02-18 09:36:42,11.36,3.5,0.88,1.29
2013-02-18 09:36:47,12.06,4.18,0.11,1.97
2013-02-18 09:36:48,11.21,3.9,0.03,1.1400000000000001
2013-02-18 09:36:54,11.03,3.68,0.91,1.3
2013-02-18 09:37:00,11.14,3.41,0.03,1.44
2013-02-18 09:37:06,11.58,3.4699999999999998,0.6,1.9100000000000001
2013-02-18 09:37:12,11.91,3.1,0.5,2.26
2013-02-18 09:37:13,11.26,3.4699999999999998,0.38,1.21
2013-02-18 09:37:18,11.45,3.03,0.43,1.01
2013-02-18 09:37:19,11.63,3.3,0.16,1.5699999999999998
2013-02-18 09:37:25,11.59,3.19,0.31,1.18
2013-02-18 09:37:31,11.41,3.59,0.01,1.12
2013-02-18 09:37:37,11.58,3.54,0.08,2.3600000000000003
2013-02-18 09:37:43,11.25,3.59,0.36,1.21
2013-02-18 09:37:44,11.32,3.03,0.28,1.29
2013-02-18 09:37:49,11.2,3.4,0.03,1.22
2013-02-18 09:37:50,12.01,3.06,0.32,1.1400000000000001
2013-02-18 09:37:56,11.43,3.09,0.23,1.58
2013-02-18 09:38:02,11.01,3.3,0.12,2.01
2013-02-18 09:38:08,11.24,3.6,0.82,1.78
2013-02-18 09:38:09,11.38,3.26,0.17,1.23
2013-02-18 09:38:14,11.07,3.19,0.47,1.51
2013-02-18 09:38:15,11.17,3.5300000000000002,0.06,1.27
2013-02-18 09:38:20,11.04,3.1,1.6,1.58
2013-02-18 09:38:21,11.34,3.04,0.45,1.06
2013-02-18 09:38:27,11.16,3.26,0.0,1.24
2013-02-18 09:38:33,11.03,3.14,0.33,1.15
2013-02-18 09:38:39,11.13,3.4699999999999998,0.43,1.05
2013-02-18 09:38:45,11.04,3.5300000000000002,0.27,1.5899999999999999
2013-02-18 09:38:46,11.24,3.01,0.56,1.3599999999999999
2013-02-18 09:38:51,11.13,3.63,0.22,1.18
2013-02-18 09:38:52,11.19,3.22,0.36,1.24
2013-02-18 09:38:57,11.67,3.9,0.36,2.31
2013-02-18 09:38:58,11.13,3.08,0.39,1.1400000000000001
2013-02-18 09:39:04,11.32,3.67,0.27,1.18
2013-02-18 09:39:10,11.44,3.81,0.57,1.51
2013-02-18 09:39:16,11.68,3.42,0.4,1.33
2013-02-18 09:39:22,11.54,3.45,0.24,1.42
2013-02-18 09:39:23,11.17,3.34,0.01,2.25
2013-02-18 09:39:28,11.26,3.75,0.33,1.8
2013-02-18 09:39:29,11.62,3.36,0.24,1.73
2013-02-18 09:39:35,11.19,3.01,0.08,1.26
2013-02-18 09:39:41,11.3,3.2800000000000002,0.4,1.8
2013-02-18 09:39:47,11.24,3.4699999999999998,0.7,1.31
2013-02-18 09:39:48,11.47,3.36,0.53,1.5899999999999999
2013-02-18 09:39:53,11.35,3.75,0.92,1.4
2013-02-18 09:39:54,11.01,3.42,0.03,1.55
2013-02-18 09:40:00,11.27,3.07,0.88,1.34
2013-02-18 09:40:06,11.67,3.92,0.13,1.17
2013-02-18 09:40:12,11.71,3.46,0.69,1.6800000000000002
2013-02-18 09:40:18,11.3,3.09,0.2,1.48
2013-02-18 09:40:19,11.35,3.7800000000000002,0.91,1.42
2013-02-18 09:40:24,11.36,3.24,0.3,1.23
2013-02-18 09:40:25,11.04,3.65,0.73,1.96
2013-02-18 09:40:30,11.14,3.14,0.51,1.05
2013-02-18 09:40:31,11.22,3.45,0.26,1.65
2013-02-18 09:40:37,11.37,3.18,0.17,1.1400000000000001
2013-02-18 09:40:43,11.17,3.2,0.65,1.9100000000000001
2013-02-18 09:40:49,11.06,4.87,0.13,1.25
2013-02-18 09:40:50,11.25,3.02,0.01,1.65
2013-02-18 09:40:55,11.33,3.23,1.0,1.8399999999999999
2013-02-18 09:40:56,11.93,3.08,0.69,1.06
2013-02-18 09:41:02,11.38,3.34,0.38,1.09
2013-02-18 09:41:08,11.83,3.02,0.7,1.1400000000000001
2013-02-18 09:41:14,12.0,3.5,0.65,1.37
2013-02-18 09:41:20,11.08,3.55,0.43,1.67
2013-02-18 09:41:21,11.33,3.02,0.04,1.3599999999999999
2013-02-18 09:41:26,11.1,3.07,0.15,1.16
2013-02-18 09:41:27,11.07,3.22,0.14,1.51
2013-02-18 09:41:32,11.8,3.2800000000000002,0.59,1.15
2013-02-18 09:41:33,11.91,3.7199999999999998,0.72,1.51
2013-02-18 09:41:39,11.15,3.15,0.38,1.1400000000000001
2013-02-18 09:41:45,11.07,3.01,0.01,1.18
2013-02-18 09:41:51,11.21,3.14,0.51,1.74
2013-02-18 09:41:52,11.83,3.01,0.12,1.67
2013-02-18 09:41:57,11.24,3.65,1.24,1.21
2013-02-18 09:41:58,11.64,3.41,0.23,1.38
2013-02-18 09:42:03,11.14,3.13,0.29,1.73
2013-02-18 09:42:04,11.42,3.12,1.27,1.74
2013-02-18 09:42:09,11.02,3.11,0.11,1.3
2013-02-18 09:42:10,11.68,3.03,0.14,1.72
2013-02-18 09:42:16,11.53,3.39,0.21,1.07
2013-02-18 09:42:22,11.04,3.16,0.28,1.5899999999999999
2013-02-18 09:42:28,11.88,3.11,1.25,1.31
2013-02-18 09:42:34,11.15,3.1,0.11,1.37
2013-02-18 09:42:35,11.23,3.5300000000000002,0.41,1.07
2013-02-18 09:42:40,11.17,3.11,0.57,2.0300000000000002
2013-02-18 09:42:41,11.14,3.27,0.76,1.45
2013-02-18 09:42:46,11.61,3.11,0.9,1.38
2013-02-18 09:42:47,11.28,3.26,0.72,1.21
2013-02-18 09:42:53,11.32,3.4699999999999998,1.13,1.46
2013-02-18 09:42:59,12.08,3.32,0.54,1.52
2013-02-18 09:43:05,11.19,3.19,0.37,1.2
2013-02-18 09:43:11,11.49,3.96,0.34,1.12
2013-02-18 09:43:12,11.19,3.5,0.2,1.53
2013-02-18 09:43:17,11.87,3.4,0.68,2.1100000000000003
2013-02-18 09:43:18,11.21,3.15,0.33,1.1400000000000001
2013-02-18 09:43:24,11.17,3.5300000000000002,0.01,1.19
2013-02-18 09:43:30,11.06,3.24,0.61,1.6600000000000001
2013-02-18 09:43:36,11.03,3.29,0.44,1.18
2013-02-18 09:43:42,11.13,4.17,0.35,1.17
2013-02-18 09:43:43,11.15,3.7800000000000002,1.17,1.31
2013-02-18 09:43:48,11.27,3.23,0.12,1.02
2013-02-18 09:43:49,11.47,3.44,0.37,1.54
2013-02-18 09:43:54,11.54,3.12,0.19,1.43
2013-02-18 09:43:55,11.56,3.26,0.44,1.28
2013-02-18 09:44:01,12.02,3.21,1.24,1.02
2013-02-18 09:44:07,11.27,3.43,0.94,1.17
2013-02-18 09:44:13,11.15,3.89,0.57,1.29
2013-02-18 09:44:14,11.53,3.21,0.25,1.23
2013-02-18 09:44:19,11.31,3.55,0.59,1.11
2013-02-18 09:44:20,11.06,3.84,0.56,1.16
2013-02-18 09:44:25,11.11,3.24,0.05,1.08
2013-02-18 09:44:26,11.49,3.04,0.51,1.2
2013-02-18 09:44:32,11.08,3.66,0.06,1.25
2013-02-18 09:44:38,11.21,3.06,0.51,1.73
2013-02-18 09:44:44,11.38,3.15,0.84,1.6
2013-02-18 09:44:50,11.37,3.13,0.51,1.4
2013-02-18 09:44:51,11.77,3.3,0.08,1.44
2013-02-18 09:44:56,11.28,4.0,0.21,1.23
2013-02-18 09:44:57,11.34,3.3,0.45,1.29
2013-02-18 09:45:02,11.44,3.44,0.01,1.83
2013-02-18 09:45:03,11.41,3.9699999999999998,0.41,1.11
2013-02-18 09:45:09,11.11,3.09,0.32,1.43
2013-02-18 09:45:15,11.14,3.2800000000000002,0.14,1.72
2013-02-18 09:45:21,11.08,3.54,1.18,1.5699999999999998
2013-02-18 09:45:27,11.22,3.19,0.21,1.04
2013-02-18 09:45:28,11.88,3.07,0.92,1.21
2013-02-18 09:45:33,11.25,3.12,0.4,1.53
2013-02-18 09:45:34,11.86,3.44,0.62,1.92
2013-02-18 09:45:39,11.41,3.52,0.31,1.65
2013-02-18 09:45:40,11.84,3.16,0.83,1.25
2013-02-18 09:45:46,11.2,3.74,0.05,1.81
2013-02-18 09:45:52,11.54,3.35,0.09,1.31
2013-02-18 09:45:58,11.06,3.59,0.34,1.21
2013-02-18 09:45:59,11.56,3.75,0.14,1.01
2013-02-18 09:46:04,11.32,3.34,0.23,1.47
2013-02-18 09:46:05,11.68,3.22,0.12,1.1
2013-02-18 09:46:10,11.15,4.43,0.21,1.7
2013-02-18 09:46:11,11.5,3.04,1.05,1.28
2013-02-18 09:46:17,11.06,3.27,0.16,1.03
2013-02-18 09:46:23,11.18,3.16,1.18,1.45
2013-02-18 09:46:29,11.09,3.68,0.14,1.33
2013-02-18 09:46:30,11.01,3.5,0.3,1.6
2013-02-18 09:46:35,11.49,3.01,0.28,1.19
2013-02-18 09:46:36,11.31,3.24,0.34,1.23
2013-02-18 09:46:41,11.02,3.13,0.69,1.3900000000000001
2013-02-18 09:46:42,11.49,3.25,0.04,1.41
2013-02-18 09:46:48,12.120000000000001,3.05,0.29,1.35
2013-02-18 09:46:54,11.24,3.24,0.15,1.25
2013-02-18 09:47:00,11.08,3.06,0.01,1.43
2013-02-18 09:47:01,11.71,3.01,0.54,1.1
2013-02-18 09:47:06,11.92,3.44,0.07,1.0
2013-02-18 09:47:07,11.07,3.41,0.47,2.21
2013-02-18 09:47:12,11.17,3.85,0.1,1.17
2013-02-18 09:47:13,11.49,3.06,0.11,1.17
2013-02-18 09:47:18,11.07,3.79,0.76,1.3
2013-02-18 09:47:19,11.1,3.04,0.14,2.0700000000000003
2013-02-18 09:47:25,11.09,3.77,0.76,2.1799999999999997
2013-02-18 09:47:31,11.17,3.27,0.3,1.04
2013-02-18 09:47:37,11.28,3.45,0.24,1.18
2013-02-18 09:47:43,11.12,3.11,0.5,1.24
2013-02-18 09:47:44,11.61,3.74,0.86,1.55
2013-02-18 09:47:49,11.47,3.26,0.15,1.49
2013-02-18 09:47:50,11.27,3.69,0.39,1.43
2013-02-18 09:47:56,11.14,3.75,0.66,1.08
2013-02-18 09:48:02,11.53,3.2800000000000002,0.1,1.78
2013-02-18 09:48:08,11.58,3.04,0.47,1.71
2013-02-18 09:48:14,11.18,3.22,0.01,1.27
2013-02-18 09:48:15,11.48,3.4,0.8,1.06
2013-02-18 09:48:20,11.15,3.09,0.02,1.6099999999999999
2013-02-18 09:48:21,11.23,3.35,0.16,1.1400000000000001
2013-02-18 09:48:27,11.07,3.11,0.41,1.1
2013-02-18 09:48:33,11.13,3.54,0.59,1.1
2013-02-18 09:48:39,11.11,3.36,0.71,1.51
2013-02-18 09:48:45,11.33,3.12,0.15,1.04
2013-02-18 09:48:46,11.77,3.61,0.28,1.31
2013-02-18 09:48:51,11.18,3.41,0.67,1.1
2013-02-18 09:48:52,11.15,3.27,0.05,1.48
2013-02-18 09:48:58,11.27,3.4,0.0,1.31
2013-02-18 09:49:04,11.75,3.4699999999999998,0.74,1.75
2013-02-18 09:49:10,11.2,3.7,0.04,1.19
2013-02-18 09:49:16,11.74,3.41,0.22,1.6800000000000002
2013-02-18 09:49:17,11.33,3.77,0.32,1.15
2013-02-18 09:49:22,11.66,3.6,0.22,1.53
2013-02-18 09:49:23,11.41,3.05,0.34,1.13
2013-02-18 09:49:29,11.46,3.07,0.5,1.07
2013-02-18 09:49:35,11.15,3.0,0.15,1.44
2013-02-18 09:49:41,11.03,3.4,0.98,1.04
2013-02-18 09:49:47,11.31,3.64,0.15,1.17
2013-02-18 09:49:48,11.11,3.63,0.13,1.62
2013-02-18 09:49:53,11.15,3.17,0.02,1.02
2013-02-18 09:49:54,11.68,3.55,0.07,1.27
2013-02-18 09:49:59,11.05,3.1,0.1,1.42
2013-02-18 09:50:00,11.41,3.46,0.23,1.2
2013-02-18 09:50:06,11.11,3.3,0.15,1.17
2013-02-18 09:50:12,11.83,3.17,0.51,1.44
2013-02-18 09:50:18,11.34,3.21,0.12,1.1400000000000001
2013-02-18 09:50:19,11.31,3.18,0.42,1.13
2013-02-18 09:50:24,11.76,3.08,0.03,1.06
2013-02-18 09:50:25,11.22,3.52,1.0,1.08
2013-02-18 09:50:31,11.8,3.44,0.57,1.25
2013-02-18 09:50:37,11.45,3.05,0.12,1.26
2013-02-18 09:50:43,11.08,3.55,0.49,1.4
2013-02-18 09:50:49,11.91,3.11,0.38,1.52
2013-02-18 09:50:50,11.01,3.25,0.09,1.41
2013-02-18 09:50:55,11.05,3.49,0.11,1.55
2013-02-18 09:50:56,11.58,3.22,0.08,1.42
2013-02-18 09:51:02,11.79,3.88,0.31,1.4
2013-02-18 09:51:08,11.34,3.55,0.56,1.38
2013-02-18 09:51:14,11.4,3.07,0.24,1.0
2013-02-18 09:51:15,11.38,3.77,0.43,1.04
2013-02-18 09:51:20,11.54,3.19,0.67,1.22
2013-02-18 09:51:21,11.25,3.1,0.39,1.1
2013-02-18 09:51:26,11.97,3.46,0.2,1.3599999999999999
2013-02-18 09:51:27,11.08,3.1,1.09,1.13
2013-02-18 09:51:33,11.58,3.24,0.26,1.13
2013-02-18 09:51:39,11.1,3.48,0.22,2.21
2013-02-18 09:51:45,11.49,3.14,0.67,1.19
2013-02-18 09:51:46,11.15,3.22,0.11,1.1400000000000001
2013-02-18 09:51:51,11.57,3.22,0.35,1.69
2013-02-18 09:51:52,11.17,3.19,1.49,1.51
2013-02-18 09:51:57,11.65,3.89,0.33,1.02
2013-02-18 09:51:58,12.26,3.86,0.06,1.48
2013-02-18 09:52:04,11.07,3.75,0.24,1.3599999999999999
2013-02-18 09:52:10,11.11,3.46,0.09,1.24
2013-02-18 09:52:16,11.49,3.07,0.07,1.1
2013-02-18 09:52:17,11.85,3.22,0.23,1.21
2013-02-18 09:52:22,11.37,3.67,0.29,1.8900000000000001
2013-02-18 09:52:23,11.1,3.36,0.61,1.42
2013-02-18 09:52:28,11.33,3.3,0.19,1.27
2013-02-18 09:52:29,11.09,4.43,0.95,1.6
2013-02-18 09:52:35,11.8,3.16,0.62,1.48
2013-02-18 09:52:41,11.52,3.09,0.74,1.49
2013-02-18 09:52:47,11.44,3.35,0.38,1.92
2013-02-18 09:52:53,11.02,3.54,0.42,1.56
2013-02-18 09:52:59,11.35,3.38,0.28,1.56
2013-02-18 09:53:00,11.22,4.12,0.07,1.92
2013-02-18 09:53:05,11.54,3.09,0.24,1.77
2013-02-18 09:53:06,11.15,3.54,0.22,1.27
2013-02-18 09:53:12,11.34,3.02,0.32,1.35
2013-02-18 09:53:18,11.01,3.44,0.36,1.31
2013-02-18 09:53:24,11.12,3.67,0.69,1.48
2013-02-18 09:53:25,11.24,4.0600000000000005,0.08,1.5899999999999999
2013-02-18 09:53:30,11.59,3.21,0.05,1.65
2013-02-18 09:53:31,11.01,3.86,0.71,1.97
2013-02-18 09:53:36,11.2,3.56,0.02,1.28
2013-02-18 09:53:37,11.02,4.53,0.08,1.15
2013-02-18 09:53:42,11.67,3.04,0.24,1.3
2013-02-18 09:53:43,11.39,3.13,0.01,1.6099999999999999
2013-02-18 09:53:49,11.0,3.35,0.04,1.45
2013-02-18 09:53:55,11.11,3.05,0.18,1.04
2013-02-18 09:54:01,11.15,3.48,0.05,1.37
2013-02-18 09:54:02,11.2,3.19,0.23,1.38
2013-02-18 09:54:07,11.91,3.13,0.75,1.37
2013-02-18 09:54:08,11.15,4.38,0.0,1.75
2013-02-18 09:54:14,11.74,3.5300000000000002,0.02,1.44
2013-02-18 09:54:20,11.64,3.13,1.11,1.13
2013-02-18 09:54:26,11.03,3.77,0.23,1.35
2013-02-18 09:54:32,11.1,3.22,0.06,1.34
2013-02-18 09:54:33,11.45,3.44,0.3,1.44
2013-02-18 09:54:38,11.21,3.2800000000000002,0.46,1.4
2013-02-18 09:54:39,11.56,3.29,0.08,1.37
2013-02-18 09:54:45,11.04,4.24,0.32,1.51
2013-02-18 09:54:51,11.17,3.66,0.99,1.43
2013-02-18 09:54:57,11.87,3.03,0.72,1.26
2013-02-18 09:55:03,11.35,3.11,0.15,1.81
2013-02-18 09:55:04,11.09,3.51,0.49,1.23
2013-02-18 09:55:09,11.06,3.04,0.37,1.47
2013-02-18 09:55:10,11.74,3.46,0.57,1.25
2013-02-18 09:55:16,11.58,3.56,0.28,1.34
2013-02-18 09:55:22,11.05,3.05,0.76,1.1
2013-02-18 09:55:28,11.02,3.15,0.48,1.8599999999999999
2013-02-18 09:55:34,11.2,3.89,0.61,1.16
2013-02-18 09:55:35,11.39,3.05,1.0,1.1400000000000001
2013-02-18 09:55:40,11.23,3.65,0.38,1.24
2013-02-18 09:55:41,11.18,3.67,0.19,1.51
2013-02-18 09:55:46,11.45,3.66,0.45,1.13
2013-02-18 09:55:47,11.29,3.09,0.48,1.22
2013-02-18 09:55:53,11.75,3.19,0.13,1.58
2013-02-18 09:55:59,11.36,3.23,0.23,1.15
2013-02-18 09:56:05,11.46,3.58,0.91,1.19
2013-02-18 09:56:06,11.26,3.51,0.63,1.45
2013-02-18 09:56:11,11.8,3.5,0.64,1.4
2013-02-18 09:56:12,11.75,3.4699999999999998,0.62,1.52
2013-02-18 09:56:17,12.03,3.24,0.25,1.09
2013-02-18 09:56:18,11.77,3.38,0.07,1.63
2013-02-18 09:56:24,11.17,3.07,0.21,1.3
2013-02-18 09:56:30,11.58,3.33,1.1,1.24
2013-02-18 09:56:36,11.53,3.39,0.19,1.44
2013-02-18 09:56:42,11.84,3.22,0.95,2.3600000000000003
2013-02-18 09:56:43,11.05,3.14,0.03,1.3
2013-02-18 09:56:48,11.8,3.05,0.8,1.33
2013-02-18 09:56:49,11.07,3.09,0.04,1.03
2013-02-18 09:56:54,11.15,3.29,0.24,1.22
2013-02-18 09:56:55,11.69,3.69,0.02,1.34
2013-02-18 09:57:01,11.2,3.19,0.39,1.16
2013-02-18 09:57:07,12.02,3.34,0.51,1.08
2013-02-18 09:57:13,12.0,3.48,0.34,1.8
2013-02-18 09:57:19,11.07,3.13,0.49,1.31
2013-02-18 09:57:20,11.29,3.81,0.16,1.65
2013-02-18 09:57:25,11.35,4.38,0.22,1.29
2013-02-18 09:57:26,11.17,4.03,0.6,1.83
2013-02-18 09:57:32,11.58,3.12,0.72,1.41
2013-02-18 09:57:38,11.64,3.29,0.8,1.95
2013-02-18 09:57:44,11.61,3.12,0.06,1.26
2013-02-18 09:57:50,11.08,3.12,0.21,1.35
2013-02-18 09:57:51,11.63,3.01,0.96,1.06
2013-02-18 09:57:56,11.61,3.06,0.29,1.19
2013-02-18 09:57:57,11.05,3.4,0.38,1.74
2013-02-18 09:58:02,11.25,3.23,0.21,1.21
2013-02-18 09:58:03,11.17,3.55,0.0,1.45
2013-02-18 09:58:09,11.51,3.27,0.08,1.18
2013-02-18 09:58:15,11.37,3.21,0.08,1.32
2013-02-18 09:58:21,11.69,3.01,0.59,1.42
2013-02-18 09:58:22,11.5,3.29,0.08,1.42
2013-02-18 09:58:27,11.17,3.74,0.22,1.23
2013-02-18 09:58:28,11.38,3.13,0.54,1.37
2013-02-18 09:58:34,11.22,3.77,0.24,1.01
2013-02-18 09:58:40,11.77,3.25,0.13,1.35
2013-02-18 09:58:46,11.21,3.32,0.45,1.35
2013-02-18 09:58:52,11.92,3.03,0.2,1.0
2013-02-18 09:58:53,11.27,3.65,0.24,2.01
2013-02-18 09:58:58,11.53,3.48,0.61,1.38
2013-02-18 09:58:59,11.16,3.64,0.3,1.3900000000000001
2013-02-18 09:59:05,11.01,3.9,0.0,1.5
2013-02-18 09:59:11,11.46,3.91,0.52,1.3
2013-02-18 09:59:17,11.81,3.17,0.35,1.02
2013-02-18 09:59:23,11.36,3.07,0.55,1.49
2013-02-18 09:59:24,11.04,3.05,0.21,1.25
2013-02-18 09:59:29,11.69,3.23,0.47,1.5899999999999999
2013-02-18 09:59:30,12.1,3.39,0.04,1.23
2013-02-18 09:59:36,11.71,3.37,0.55,1.9300000000000002
2013-02-18 09:59:42,11.34,3.19,0.67,1.19
2013-02-18 09:59:48,11.01,3.11,0.15,1.6099999999999999
2013-02-18 09:59:49,11.3,3.02,0.33,1.34
2013-02-18 09:59:54,11.03,3.06,0.28,1.25
2013-02-18 09:59:55,11.29,3.1,0.59,1.58
2013-02-18 10:00:01,11.41,3.03,0.29,1.85
2013-02-18 10:00:07,11.29,3.52,0.26,1.5
2013-02-18 10:00:13,11.5,3.56,0.78,1.04
2013-02-18 10:00:14,11.61,3.7,0.35,1.37
2013-02-18 10:00:19,12.01,3.45,0.03,1.43
2013-02-18 10:00:20,11.12,3.94,0.52,1.8900000000000001
2013-02-18 10:00:25,11.14,3.4699999999999998,0.82,1.65
2013-02-18 10:00:26,11.76,3.16,0.77,1.02
2013-02-18 10:00:32,11.27,3.09,0.15,1.26
2013-02-18 10:00:38,11.1,3.16,0.15,1.19
2013-02-18 10:00:44,11.53,3.15,0.02,1.34
2013-02-18 10:00:50,11.31,3.07,0.3,1.63
2013-02-18 10:00:51,11.4,3.5,0.23,1.22
2013-02-18 10:00:56,11.0,4.17,1.02,1.29
2013-02-18 10:00:57,11.09,3.48,0.39,1.56
2013-02-18 10:01:03,11.12,3.37,0.2,1.49
2013-02-18 10:01:09,11.2,3.39,0.06,1.72
2013-02-18 10:01:15,11.21,4.0600000000000005,0.39,1.18
2013-02-18 10:01:21,11.85,3.18,0.12,1.07
2013-02-18 10:01:22,11.12,3.04,0.0,2.19
2013-02-18 10:01:27,11.24,3.96,0.74,1.16
2013-02-18 10:01:28,11.26,3.12,0.34,1.16
2013-02-18 10:01:34,11.21,3.54,0.26,1.65
2013-02-18 10:01:40,11.33,3.7800000000000002,0.26,2.12
2013-02-18 10:01:46,11.12,3.4699999999999998,0.55,1.45
2013-02-18 10:01:52,11.5,3.49,0.03,1.3
2013-02-18 10:01:53,11.29,3.7,0.82,1.2
2013-02-18 10:01:58,11.15,3.62,0.06,1.3900000000000001
2013-02-18 10:01:59,11.23,3.64,0.33,1.31
2013-02-18 10:02:04,11.16,3.4699999999999998,0.11,1.1
2013-02-18 10:02:05,11.29,3.23,0.43,1.01
2013-02-18 10:02:11,11.7,3.13,0.89,1.46
2013-02-18 10:02:17,11.6,4.07,0.29,1.31
2013-02-18 10:02:23,11.27,3.04,0.76,1.3900000000000001
2013-02-18 10:02:29,11.05,3.33,0.5,1.34
2013-02-18 10:02:30,11.34,3.9699999999999998,0.05,1.3900000000000001
2013-02-18 10:02:35,11.53,3.77,0.36,1.22
2013-02-18 10:02:36,11.47,3.5300000000000002,0.05,1.17
2013-02-18 10:02:41,11.03,3.32,0.45,1.88
2013-02-18 10:02:42,11.63,3.29,0.76,1.85
2013-02-18 10:02:48,11.5,3.2,0.57,1.29
2013-02-18 10:02:54,11.14,3.48,0.06,1.77
2013-02-18 10:03:00,11.17,3.2,0.29,1.51
2013-02-18 10:03:01,11.55,3.59,0.31,1.19
2013-02-18 10:03:06,11.02,3.06,0.6,1.87
2013-02-18 10:03:07,11.32,3.29,0.8,1.09
2013-02-18 10:03:12,11.58,3.14,0.05,1.56
2013-02-18 10:03:13,11.55,3.35,0.37,1.22
2013-02-18 10:03:19,11.19,4.5600000000000005,0.79,1.01
2013-02-18 10:03:25,11.63,3.73,0.54,1.28
2013-02-18 10:03:31,11.27,3.67,0.44,1.73
2013-02-18 10:03:32,11.51,3.31,0.33,1.1400000000000001
2013-02-18 10:03:37,11.23,3.74,0.39,1.16
2013-02-18 10:03:38,11.05,3.21,0.91,2.21
2013-02-18 10:03:43,11.19,3.64,0.04,1.27
2013-02-18 10:03:44,11.11,3.36,0.47,1.55
2013-02-18 10:03:50,11.17,3.11,0.24,1.23
2013-02-18 10:03:56,11.09,3.02,0.84,1.3599999999999999
2013-02-18 10:04:02,11.03,3.63,0.0,1.52
2013-02-18 10:04:03,11.85,3.61,0.31,1.11
2013-02-18 10:04:08,11.2,3.18,0.09,1.45
2013-02-18 10:04:09,11.04,3.21,0.32,1.08
2013-02-18 10:04:15,11.81,3.42,0.77,2.67
2013-02-18 10:04:21,11.47,3.12,0.49,1.08
2013-02-18 10:04:27,11.9,3.29,0.53,1.23
2013-02-18 10:04:33,11.31,3.56,0.08,1.05
2013-02-18 10:04:34,11.17,3.12,0.6,1.65
2013-02-18 10:04:39,11.5,3.03,0.11,1.7
2013-02-18 10:04:40,11.76,3.35,0.23,1.5699999999999998
2013-02-18 10:04:45,11.77,3.33,1.07,1.28
2013-02-18 10:04:46,11.71,3.31,0.59,1.65
2013-02-18 10:04:52,12.24,3.59,0.67,1.77
2013-02-18 10:04:58,11.23,3.34,0.85,1.45
